Drift ID,Trip ID,ID Cell per Trip,Grid Cell ID,Site (MPA/ REF),Drifting or Holding Station,Start Search Time,End Search Time,Start Time,End Time,Drift Time (hrs),BAR (+/- mins) Fishing Time,FLY (+/- mins) Fishing Time,BAT (+/- mins) Fishing Time,DPR (+/- mins) Fishing Time,SBT (+/- mins) Fishing Time,Total (+/-) Time (hrs),Number of BAT fishers,Number of FLY fishers,Number of DPR fishers,Number of SBT fishers,Number of BAR fishers,Total . Anglers Fishing,Total Angler Hrs,ST_LatDD,ST_LonDD,Start Lat/Lon GPS Waypoint,Start Lat/Lon waypoint_link,End_LatDD,End_LonDD,End Lat/Lon GPS Waypoint,End Lat/Lon waypoint_link,Drift Length (m),Recorder,Tag Crew,"Surface T (instrument, C)","Depth T ( instrument, C)","SWT (vessel, F)",Relief (1-3),Start Depth (ft),End Depth (ft),Lingcod Bar Weight (oz),Lead Weight (oz),SBT Tail Length (in),SBT Head Weight (oz),. Seals,. Sea Lions,Total Fishes Caught,Cloud Cover (0-3),Obs Wind Speed (kt),Obs Wind Direction,Obs Swell Height (ft),Secchi Depth (m),Comments,Excluded Drift Comment,Exclude:Gear-Specific CPUE
BLR0727223602,BLT04_22,BLR07272236,BL36,REF,Drift,,,7:48:00,8:03:00,0.25,0,0,0,0,0,0,0,6,0,0,3,9,2.25,35.64072,-121.23527,,072722_,35.64006,-121.23341,,072722_,184,EJ,"TG, SF, FP, ES, FD, JC",,,,1,72,69,4,16,,,,,3,2,5.5,NW,1,7,"NO BAIT, too much kelp for CTD, olive LAS",,TRUE
BLR0727223603,BLT04_22,BLR07272236,BL36,REF,Drift,,,8:07:11,8:22:30,0.255277778,-1,0,0,0,0,-0.016666667,0,6,0,0,3,9,2.280833333,35.64259,-121.23625,,072722_,35.64033,-121.23367,,072722_,282,EJ,"TG, SF, FP, ES, FD, JC",,,,2,54,52,4,16,,,,,5,2,6.5,NW,1,7,"NO BAIT, angler #1 out 1 min",,TRUE
BLR0727223701,BLT04_22,BLR07272237,BL37,REF,Drift,,,8:28:41,8:43:41,0.25,0,-1.5,0,0,0,-0.025,0,6,0,0,3,9,2.225,35.64240,-121.22980,,072722_,35.64181,-121.22749,,072722_,219,EJ,"TG, SF, FP, ES, FD, JC",,,,1,48,48,4,16,,,,,18,2,6.5,NW,1,3,"SCO2881, SCO2880, SCO2882, angler #6 out 1.5 min, blue floater, secchi = 3m, NO CTD, NO BAIT",,TRUE
BLR0727223702,BLT04_22,BLR07272237,BL37,REF,Drift,,,8:50:55,9:06:00,0.251388889,0,0,0,0,0,0,0,6,0,0,3,9,2.2625,35.64176,-121.22923,,072722_,35.64087,-121.22643,,072722_,272,EJ,"TG, SF, FP, ES, FD, JC",,,,2,48,50,4,16,,,,,7,,8.5,NW,2,3,"NO CTD, NO BAIT",,TRUE
BLR0727223703,BLT04_22,BLR07272237,BL37,REF,Drift,,,9:10:06,9:25:07,0.250277778,0,0,0,0,0,0,0,6,0,0,3,9,2.2525,35.64251,-121.22705,,072722_,35.64160,-121.22470,,072722_,235,EJ,"TG, SF, FP, ES, FD, JC",,,,2,44,40,4,16,,,,,5,1,5.5,NW,1,3,"NO CTD, NO BAIT",,TRUE
BLR0727225201,BLT04_22,BLR07272252,BL52,REF,Drift,,,9:34:14,9:49:14,0.25,-1,0,0,0,0,-0.016666667,0,6,0,0,3,9,2.233333333,35.62676,-121.23055,,072722_,35.62608,-121.22864,,072722_,189,EJ,"TG, SF, FP, ES, FD, JC",13.1,11.6,,2,110,105,4,16,,,,,9,1,,,,8,"11->6, 12->7, 1->11, 2->12, 6->1, 7->2, 3<->8, secchi = 8m, sea anchor out, angler #3 out 1 min, NO BAIT",,TRUE
BLR0727225202,BLT04_22,BLR07272252,BL52,REF,Drift,,,9:58:02,10:13:08,0.251666667,0,0,0,0,0,0,0,6,0,0,3,9,2.265,35.62640,-121.23128,,072722_,35.62620,-121.22983,,072722_,133,EJ,"TG, SF, FP, ES, FD, JC",12.9,11.7,,3,112,105,4,16,,,,,26,1,6.5,NW,1.5,8,"sea anchor deployed, NO BAIT",,TRUE
BLR0727225203,BLT04_22,BLR07272252,BL52,REF,Drift,,,10:24:00,10:38:59,0.249722222,0,0,0,0,0,0,0,6,0,0,3,9,2.2475,35.62567,-121.23135,,072722_,35.62526,-121.22996,,072722_,134,EJ,"TG, SF, FP, ES, FD, JC",12.9,11.6,,2,114,107,4,16,,,,,19,0,9.5,NW,2.5,8,"gopher LAS & floater, NO BAIT",,TRUE
BLR0727225301,BLT04_22,BLR07272253,BL53,REF,Drift,,,10:48:36,11:04:03,0.2575,-1,0,0,0,0,-0.016666667,0,6,0,0,3,9,2.300833333,35.62693,-121.22204,,072722_,35.62662,-121.21943,,072722_,239,ES,"EJ, TG, SF, FP, FD, JC",13,11.4,,2,83,80,4,16,,,,,12,0,9.5,NW,1.5,8,"3 out 1 min, gpr floater, NO BAIT, [35.62680, -121.22128, 10:52:56],[35.62678, -121.22050, 10:57:25]",,TRUE
BLR0727225302,BLT04_22,BLR07272253,BL53,REF,Drift,,,11:14:06,11:29:03,0.249166667,0,0,0,0,0,0,0,6,0,0,3,9,2.2425,35.62774,-121.22255,,072722_,35.62746,-121.22031,,072722_,205,ES,"EJ, TG, SF, FP, FD, JC",12.8,11.6,,3,80,79,4,16,,,,,6,1,11.5,NW,2,8,"secchi: 8m, NO BAIT, [35.62766, -121.22216, 11:17:07]",,TRUE
BLR0727225303,BLT04_22,BLR07272253,BL53,REF,Drift,,,11:38:49,11:53:49,0.25,0,0,0,0,0,0,0,6,0,0,3,9,2.25,35.62619,-121.22209,,072722_,35.62558,-121.21972,,072722_,225,ES,"EJ, TG, SF, FP, FD, JC",12.7,11.3,,3,80,85,4,16,,,,,15,0,14.5,NW,2.5,8,"white caps, floater gpr, NO BAIT",,TRUE
BLR0728204201,BLT04_20,BLR07282042,BL42,REF,Drift,,,9:10:41,9:25:56,0.254166667,-2,0,0,0,0,-0.033333333,2,2,0,0,3,7,1.745833333,35.63509,-121.22599,,072820_,35.63498,-121.22392,,072820_,,EB,"EM, GW, NS",,,56,3,53,66,4,16,,,,,32,2,10,N,2.5,2.5,"6 <-> 2, 7 <-> 3
2 out 1 min, 1 out 1 min",,FALSE
BLR0728204202,BLT04_20,BLR07282042,BL42,REF,Drift,,,9:30:20,9:45:27,0.251944444,0,0,0,0,0,0,2,2,0,0,3,7,1.763611111,35.63630,-121.22588,,072820_,35.63546,-121.22398,,072820_,,EB,"EM, GW, NS",,,56,3,67,66,4,16,,,,,33,2,12,N,2.5,2.5,"BLU LAS, BLU LAS",,FALSE
BLR0728204203,BLT04_20,BLR07282042,BL42,REF,Drift,,,9:54:12,10:09:18,0.251666667,-1,0,0,0,0,-0.016666667,2,2,0,0,3,7,1.745,35.63506,-121.22386,,072820_,35.63467,-121.22260,,072820_,,EB,"GW, NS, EM",,,56,2,68,58,4,16,,,,,24,2,12,N,2.5,2.5,"1 out 1 min, BLU LAS, secchi = 2.5",,FALSE
BLR0728204701,BLT04_20,BLR07282047,BL47,REF,Drift,,,7:58:06,8:10:16,0.202777778,0,0,0,0,0,0,2,2,0,0,3,7,1.419444444,35.63314,-121.23486,,072820_,35.63173,-121.23434,,072820_,,EB,"GW, NS, MF",,,55,3,,85,4,16,,,0,1,18,2,5,N,2.5,3.5,"9 tub is 3, OLV LAS, secchi = 3.5m, (trimmed drift for erroneous start coordinates).",,FALSE
BLR0728204702,BLT04_20,BLR07282047,BL47,REF,Drift,,,8:21:45,8:38:19,0.276111111,0,0,0,0,0,0,2,2,0,0,3,7,1.932777778,35.63182,-121.23453,,072820_,35.63110,-121.23327,,072820_,,EB,"GW, MF, NS",,,55,3,88,84,4,16,,,,,60,2,7,N,2,3.5,Blue LAS x2,,FALSE
BLR0728204703,BLT04_20,BLR07282047,BL47,REF,Drift,,,8:43:47,8:58:47,0.25,0,0,0,0,0,0,2,2,0,0,3,7,1.75,35.63180,-121.23428,,072820_,35.63071,-121.23291,,072820_,,EB,"GW, NS, MF",,,55,3,81,85,4,16,,,,,42,2,10,N,2,3.5,BLU LAS,,FALSE
BLR0728205501,BLT04_20,BLR07282055,BL55,REF,Drift,,,10:21:51,10:37:19,0.257777778,0,0,0,0,0,0,2,2,0,0,3,7,1.804444444,35.61948,-121.21350,,072820_,35.61963,-121.21280,,072820_,,GW,"EB, MF, EM",,,56,2,90,96,4,16,,,,,104,2,8,NW,2.5,4,"6 <-> 2, 7 <-> 3
#11 lost 2!!! Blue @ sur",,FALSE
BLR0728205502,BLT04_20,BLR07282055,BL55,REF,Drift,,,10:42:46,10:57:46,0.25,0,0,0,0,0,0,2,2,0,0,3,7,1.75,35.61948,-121.21303,,072820_,35.61911,-121.21246,,072820_,,GW,"EB, MF, EM",,,56,2,93,96,4,16,,,,,64,2,10,NW,2.5,4,"#7 lost blue @ surface, #6 lost one @ surface, #11 lost blue @ surface, gopher floater, blue floater
secchi = 4m",,FALSE
BLR0728205503,BLT04_20,BLR07282055,BL55,REF,Hold,,,11:03:49,11:18:58,0.2525,0,0,-2,0,0,-0.033333333,2,2,0,0,3,7,1.734166667,35.61945,-121.21280,,072820_,35.61807,-121.21247,,072820_,,GW,"EB, MF, EM",,,56,2,82,106,4,16,,,,,39,1,10,NW,2.5,4,"#12 out 2 min, holding station whole cell",,FALSE
BLR0728205701,BLT04_20,BLR07282057,BL57,REF,Hold,,,11:30:25,11:46:08,0.261944444,0,0,0,0,0,0,2,2,0,0,3,7,1.833611111,35.61282,-121.20434,,072820_,35.61164,-121.20332,,072820_,,GW,"EB, MF, NS",,,56,1,119,130,4,16,,,,,4,0,10,NW,2.5,6,"2, 3 <--> 6, 7
Holding boat on spot, 3 fishing jigs all day = trip level note",,FALSE
BLR0728205702,BLT04_20,BLR07282057,BL57,REF,Drift,,,11:53:51,12:08:52,0.250277778,0,0,-1,0,0,-0.016666667,2,2,0,0,3,7,1.735277778,35.61375,-121.20609,,072820_,35.61266,-121.20444,,072820_,,GW,"EB, MF, NS",,,56,2,112,121,8,16,,,,,3,0,8,,2.5,6,"secchi: 6m, #12 out 1 min",,FALSE
BLR0728205703,BLT04_20,BLR07282057,BL57,REF,Drift,,,12:12:54,12:28:06,0.253333333,0,0,0,0,0,0,2,2,0,0,3,7,1.773333333,35.61366,-121.20393,,072820_,35.61263,-121.20245,,072820_,,GW,"EB, MF, NS",,,56,2,116,126,8,16,,,,,10,0,10,NW,2.5,6,,,FALSE
BLR072820RR01,BLT04_20,BLR072820RR,BLRR,REF,Drift,,,7:55:10,8:10:16,0.251666667,0,0,0,0,0,0,2,2,0,0,3,7,1.761666667,35.63165,-121.33150,,072820_,35.63173,-121.23434,,072820_,,EB,"GW, NS, MF",,,55,3,89,85,4,16,,,0,1,1,2,5,N,2.5,3.5,"9 tub is 3, OLV LAS, Secchi = 3.5",19 fish were caught: Trimmed drift for erroneous start coordinates. Used fish 2 waypoint.,FALSE
BLR0730093201,BLT02_09,BLR07300932,BL32,REF,,,,8:48:19,9:03:12,0.248055556,0,0,0,0,0,0,,,,,,9,2.2325,35.64740,-121.25753,,073009_,35.64702,-121.25632,,073009_,117,LO,LL,,,,1,90,90,4,16,,,0,0,2,3,5,NW,3,,,,FALSE
BLR0730093202,BLT02_09,BLR07300932,BL32,REF,,,,9:17:45,9:32:37,0.247777778,0,0,0,0,0,0,,,,,,9,2.23,35.64450,-121.25797,,073009_,35.64383,-121.25670,,073009_,137,LO,LL,,,54,1,103,98,4,16,,,0,0,25,3,5,NW,3,,Captain Leary said there are only a few fish showing at a small portion of this cell (edge); said fish are inside at kelp as well as out deeper; said area N. of MPA has better fish/habitat; commercial fishermen fish here.,,FALSE
BLR0730093203,BLT02_09,BLR07300932,BL32,REF,,,,9:42:54,9:57:14,0.238888889,-1.999871969,0,0,0,0,-0.033331199,,,,,,9,2.116668801,35.64428,-121.25820,,073009_,35.64457,-121.25678,,073009_,133,LO,LL,,,54,1,90,94,4,16,,,0,0,27,3,5,NW,3,5.5,,,FALSE
BLR0730093401,BLT02_09,BLR07300934,BL34,REF,,,,10:23:52,10:34:03,0.169722222,0,0,0,0,0,0,,,,,,9,1.5275,35.64297,-121.25202,,073009_,35.64335,-121.25068,,073009_,128,LO,LL,,,54,1,98,95,4,16,,,0,0,2,3,5,NW,3,,Captain Leary's chart denotes sand in this area; couple of hard bottom spots (where we're fishing).,,FALSE
BLR0730093402,BLT02_09,BLR07300934,BL34,REF,,,,10:38:30,10:49:00,0.175,-1.999871969,0,0,0,0,-0.033331199,,,,,,9,1.541668801,35.64222,-121.25102,,073009_,35.64258,-121.24983,,073009_,115,LO,LL,,,54,1,98,93,4,16,,,0,0,1,3,5,NW,3,5.5,"We tried a hard bottom spot in this cell, which turned out to not be a very good fishing spot. We then moved to the next selected cell.",,FALSE
BLR0730095201,BLT02_09,BLR07300952,BL52,REF,,,,11:20:30,11:35:22,0.247777778,0,0,0,0,0,0,,,,,,9,2.23,35.62478,-121.23217,,073009_,35.62408,-121.22993,,073009_,217,LL,LO,13.1,11.6,52,3,103,111,4,16,,,0,0,27,2,5,NW,2,,Cell 44 was our next selection but it was mostly kelp & unfishable; moved to this cell (#52).,,FALSE
BLR0730095202,BLT02_09,BLR07300952,BL52,REF,,,,11:49:30,12:04:32,0.250555556,0,0,0,0,0,0,,,,,,9,2.255,35.62672,-121.23262,,073009_,35.62658,-121.22995,,073009_,242,LL,LO,13.1,11.6,,2,102,112,4,16,,,0,0,15,2,5,NW,4,,,,FALSE
BLR0730095203,BLT02_09,BLR07300952,BL52,REF,,,,12:18:27,12:32:54,0.240833333,0,0,0,0,0,0,,,,,,9,2.1675,35.62367,-121.23237,,073009_,35.62427,-121.22900,,073009_,312,LO,LL,13.1,11.6,,2,102,112,4,16,,,0,0,16,,5,NW,2,7,,,FALSE
BLR0730095701,BLT02_09,BLR07300957,BL57,REF,,,,12:49:14,13:04:17,0.250833333,0,-0.999935985,0,0,0,-0.0166656,,,,,,9,2.2408344,35.61528,-121.20550,,073009_,35.61575,-121.20188,,073009_,332,LO,LL,13.3,11.5,,1,110,114,4,16,,,0,0,19,2,5,NW,3,,Captain Leary's charts show sand here but fish finder marks fish on bottom.,,FALSE
BLR0730095702,BLT02_09,BLR07300957,BL57,REF,,,,13:11:50,13:27:16,0.257222222,0,0,0,0,0,0,,,,,,9,2.315,35.61398,-121.20507,,073009_,35.61405,-121.20113,,073009_,357,LO,LL,13.3,11.5,,1,113,113,4,16,,,0,0,11,0,5,NW,3,,,,FALSE
BLR0730095703,BLT02_09,BLR07300957,BL57,REF,,,,13:36:05,13:52:07,0.267222222,-1.999871969,0,0,0,0,-0.033331199,,,,,,9,2.371668801,35.61547,-121.20603,,073009_,35.61618,-121.20180,,073009_,391,LO,LL,13.3,11.5,,1,109,111,4,16,,,0,0,14,1,7,NW,3,8.5,,,FALSE
BLR0730124501,BLT03_12,BLR07301245,BL45,REF,,,,13:08:17,13:23:29,0.253333333,0,0,0,0,0,0,,,,,,9,2.28,35.63488,-121.20517,,073012_,35.63563,-121.20393,,073012_,140,NMC,"CE, CW, GW, HP, LT, MID",,10.956,54,3,35,29,4,16,,,0,0,10,3,3,NW,3,4.5,"seccy depth 4.5m
kelp beds!",,FALSE
BLR0730124502,BLT03_12,BLR07301245,BL45,REF,,,,13:30:56,13:46:47,0.264166667,-3,-3,-3,0,0,-0.15,,,,,,9,2.2275,35.63560,-121.20647,,073012_,35.63580,-121.20523,,073012_,114,NMC,"CE, CW, GW, LT, HP, MID",,13.088,52,3,39,31,4,16,,,0,0,1,3,3,NW,3,4.5,"Hobo: 1:34:44 - 1:37:29 -> early
*all anglers stopped for about 1 min",,FALSE
BLR0730124503,BLT03_12,BLR07301245,BL45,REF,,,,13:51:59,14:07:15,0.254444444,0,0,0,0,0,0,,,,,,9,2.29,35.63333,-121.20658,,073012_,35.63407,-121.20583,,073012_,107,NMC,"LT, GW, CW, CE, HP, MID",,10.956,52,3,45,,4,16,,,0,0,1,3,3,NW,3,4.5,Kelp beds!,,FALSE
BLR0730124801,BLT03_12,BLR07301248,BL48,REF,,,,10:15:20,10:30:07,0.246388889,0,0,0,0,0,0,,,,,,9,2.2175,35.63283,-121.22777,,073012_,35.63388,-121.22758,,073012_,118,CW,"GW, CE, MID, HP, NMC, LT",,11.248,50.5,2,73,70,4,16,,,0,0,11,3,2.5,NW,2,4.5,secci: 4.5m,,FALSE
BLR0730124802,BLT03_12,BLR07301248,BL48,REF,,,,10:43:26,10:58:07,0.244722222,0,0,0,0,0,0,,,,,,9,2.2025,35.63327,-121.22725,,073012_,35.63388,-121.22725,,073012_,68,CW,"GW, CE, NMC, MID, LT, HP",,11.248,50.8,2,69,70,4,16,,,0,1,10,3,2.5,NW,2,4.5,"drifting North out of cell*
temp = 10:49 - 10:54 AM
11382 - copper - 33cm tagged outside of cell*",,FALSE
BLR0730124901,BLT03_12,BLR07301249,BL48,REF,,,,11:08:34,11:18:51,0.171388889,0,0,0,0,0,0,,,,,,9,1.5425,35.63227,-121.22623,,073012_,35.63267,-121.22600,,073012_,49,CW,"GW, CE, NMC, LT, MID, HP",,11.248,51,2,82,81,4,16,,,0,0,0,3,2.5,NW,2,4.5,"East of cell
35 37.945, -121 13.566 = 11:14:41
35 37.957, -121 13.562 = 11:18:07
DRIFT WAS SUPPOSED TO BE IN CELL 48 BUT OCCURRED IN CELL 49",,FALSE
BLR0730125102,BLT03_12,BLR07301251,BL51,REF,,,,11:49:50,11:58:50,0.15,0,0,0,0,0,0,,,,,,9,1.35,35.62632,-121.23915,,073012_,35.62698,-121.23872,,073012_,83,HP,"CW, CE, GW, LT, MID, NMC",,10.956,50,2,125,120,4,16,,,0,0,7,3,2.5,NW,2,,continued after reset,,FALSE
BLR0730125103,BLT03_12,BLR07301251,BL51,REF,,,,12:12:00,12:27:00,0.25,0,0,0,0,0,0,,,,,,9,2.25,35.62695,-121.23628,,073012_,35.62803,-121.23610,,073012_,121,HP,"CW, GW, CE, LT, NMC, MID",,10.956,51,3,114,,4,16,,,0,0,20,3,2.5,NW,2.5,,Hobo: 12:13-12:18,,FALSE
BLR0730125104,BLT03_12,BLR07301251,BL51,REF,,,,12:37:30,12:52:30,0.25,0,0,0,0,0,0,,,,,,9,2.25,35.62680,-121.23455,,073012_,35.62863,-121.23483,,073012_,205,HP,"CW, GW, CE, NMC, MID, LT",,10.956,51.6,3,95,105,4,16,,,0,0,16,3,3,NW,2.5,7,secchi depth: 7m,,FALSE
BLR073012RR01,BLT03_12,BLR073012RR,BLRR,REF,,,,11:35:20,11:41:40,0.105555556,0,0,0,0,0,0,,,,,,9,0.95,35.62772,-121.23795,,073012_,,,,073012_,,HP,"CW, GW, MID, NMC, LT, CE",,10.956,50,3,107,,4,16,,,0,0,3,3,2.5,NW,2,,"drifted into sandy area - came up early to reset
DRIFT END POINT WAS NOT RECORDED",Excluded.,FALSE
BLR0731173801,BLT03_17,BLR07311738,BL38,REF,,,,8:21:23,8:36:23,0.25,-1,0,0,0,0,-0.016666667,4,4,0,0,4,12,2.983333333,35.64081,-121.21896,,073117_,35.64032,-121.21653,,073117_,,GW,"EB, MM, RD, DD",,,56.9,1,45,37,4,16,,,0,0,2,2,4,NE,2,3,"CSH @ 13
#1 out 1 min
Place marker at 35.64039 N/-121.21723 W at 8:33:09 AM",,FALSE
BLR0731173802,BLT03_17,BLR07311738,BL38,REF,,,,8:41:17,8:50:17,0.15,0,-1.5,-1.5,0,0,-0.05,4,4,0,0,4,12,1.75,35.64009,-121.22150,,073117_,35.63920,-121.21958,,073117_,,GW,"EB, MM, RD, DD",,,57.6,1,58,46,4,16,,,0,0,1,1,6,NW,2,3,"CSH @ 13
Secchi= 3m
#11 and #6 out 1.5 min",,FALSE
BLR0731173803,BLT03_17,BLR07311738,BL38,REF,,,,8:54:32,9:14:36,0.334444444,-1,0,0,0,0,-0.016666667,4,4,0,0,4,12,3.996666667,35.64255,-121.22166,,073117_,35.63993,-121.21658,,073117_,,GW,"EB, MM, RD, DD",,,57.4,2,47,40,4,16,,,0,0,17,,10,NW,2,3,"CSH @ 13
#1 out 1 min",,FALSE
BLR0731174801,BLT03_17,BLR07311748,BL48,REF,,,,9:23:04,9:38:18,0.253888889,0,0,0,0,0,0,4,4,0,0,4,12,3.046666667,35.63229,-121.23117,,073117_,35.63161,-121.22725,,073117_,,GW,"DD, EB, CSH",,,56.8,2,73,71,4,16,,,,,137,3,10,NW,2,5,"MM #13, RD #13
1-4 <->6-9",,FALSE
BLR0731174802,BLT03_17,BLR07311748,BL48,REF,,,,9:52:16,10:07:41,0.256944444,0,-1,-2,0,0,-0.05,4,4,0,0,4,12,3.033333333,35.63325,-121.23124,,073117_,35.63289,-121.22678,,073117_,,GW,"EB, DD, RD, CSH",,,56.1,,68,73,4,16,,,,,123,2,12,NW,2.5,5,"MM=13, RD=14
#6 out 1 min
#11 out 2 min
Blue Lost @ Surface
Blue Floater
Secchi= 5",,FALSE
BLR0731174803,BLT03_17,BLR07311748,BL48,REF,,,,10:18:27,10:33:35,0.252222222,0,0,-2,0,0,-0.033333333,4,4,0,0,4,12,2.993333333,35.63302,-121.23218,,073117_,35.63255,-121.22691,,073117_,,GW,"EB, RD, CSH, DD",,,56.1,3,73,76,4,16,,,,,70,1,12,NW,2.5,5,"MM=13, RD=14
#13 out 2 min
Ling lost @ surface #6
#1 Bat Star
Gopher Floater",,FALSE
BLR0731174901,BLT03_17,BLR07311749,BL49,REF,,,,10:41:16,10:52:51,0.193055556,0,0,0,0,0,0,4,4,0,0,4,12,2.316666667,35.63226,-121.22390,,073117_,35.63235,-121.21933,,073117_,,GW,"MM, RD, CSH",,,56.1,2,65,57,4,16,,,,,60,,15,NW,2.5,7,"1-4<->6-9
DD=14, EB=13
Secchi=7m",,FALSE
BLR0731174902,BLT03_17,BLR07311749,BL49,REF,,,,11:06:54,11:16:04,0.152777778,0,0,0,0,0,0,4,4,0,0,4,12,1.833333333,35.63163,-121.22422,,073117_,35.63134,-121.22044,,073117_,,GW,"MM, RD, CSH,KE",,,56.1,2,74,61,6,16,,,,,53,1,15,NW,2.5,7,"Blue Lost @ Surface
Vermilion floater
Blue+ Kelp floater",,FALSE
BLR0731174903,BLT03_17,BLR07311749,BL49,REF,,,,11:27:37,11:41:50,0.236944444,0,0,-2,0,0,-0.033333333,4,4,0,0,4,12,2.81,35.63329,-121.22690,,073117_,35.63263,-121.22013,,073117_,,GW,"MM, RD, DD, CSH",,,56.1,2,66,61,6,16,,,,,33,0,16,NW,2.5,7,"EB=13, DD=14
#7 Blue lost @ surface
#11 out 2 min
Blue lost at surface",,FALSE
BLR0731174904,BLT03_17,BLR07311749,BL49,REF,,,,11:50:08,12:00:04,0.165555556,0,0,0,0,0,0,4,4,0,0,4,12,1.986666667,35.63197,-121.22511,,073117_,35.63166,-121.22014,,073117_,,GW,"MM, CSH, DD, KE",,,56.1,2,76,56,6,16,,,,,36,0,18,NW,2.5,7,EB=13 DD=14,,FALSE
BLR0731175301,BLT03_17,BLR07311753,BL53,REF,,,,12:07:40,12:21:24,0.228888889,0,-2,0,0,0,-0.033333333,4,4,0,0,4,12,2.713333333,35.62719,-121.22345,,073117_,35.62437,-121.21750,,073117_,,MM,"RD, CSH, DD, EB",,,56.1,2,82,82,6,16,,,,,20,0,15,NW,2.5,7,"GW =13 KE=14
1-4<->6-9
Blue Lost @ Surface x3
#9 out 2 min.
Sechhi=7m at 30 degrees
Placemarkers at:
35.62629N/121.22147W at 12:12:36
35.62585N/121.22059W at 12:14:36
35.62545N/121.21982W at 12:16:22
35.62516N/121.21912W at 12:17:54",,FALSE
BLR0731175302,BLT03_17,BLR07311753,BL53,REF,,,,12:29:40,12:40:21,0.178055556,0,0,0,0,0,0,4,4,0,0,4,12,2.136666667,35.62855,-121.22280,,073117_,35.62610,-121.21804,,073117_,,MM,"ED, DD, CSH, RD",,,56.1,2,76,80,6,16,,,,,35,0,17.5,NW,2.5,7,"Blue lost @ surface
Drift 4min. Short",,FALSE
BLR0731175303,BLT03_17,BLR07311753,BL53,REF,,,,12:48:00,12:58:40,0.177777778,0,0,4,0,0,0.066666667,4,4,0,0,4,12,2.2,35.62805,-121.22320,,073117_,35.62592,-121.21803,,073117_,,MM,"RD, EB, DD, CSH",,,56.1,2,80,79,6,16,,,,,26,0,17.5,NW,2.5,7,"Grant can't fish!
#11 out 2 min
Blue Lost at Surface
#12 and #13 out 1 min
Placemarker at: 35.62791 N/ 121.22270 W at 12:49:18 PM",,FALSE
BLR0731175304,BLT03_17,BLR07311753,BL53,REF,,,,13:06:17,13:14:15,0.132777778,-3,-2,-3,0,0,-0.133333333,4,4,0,0,4,12,1.46,35.62703,-121.22203,,073117_,35.62661,-121.21767,,073117_,,MM,"EB, DD, CSH, RD",,,56.1,2,79,85,6,16,,,,,13,0,12.5,NW,2.5,7,"#11 out 3 min
#7 out 2 min
#3 out 3 min",,FALSE
BLR0801133501,BLT04_13,BLR08011335,BL35,REF,,,,8:10:12,8:25:12,0.25,0,0,0,0,0,0,,,,,,8,2,35.64045,-121.24242,,080113_,35.63992,-121.24163,,080113_,93,MID,All,13.4,11.7,55,2,74,79,4,16,,,0,0,1,3,5,NW,3,3,"CTD @ 8:14
secchi= 3m",,FALSE
BLR0801133502,BLT04_13,BLR08011335,BL35,REF,,,,8:30:40,8:45:59,0.255277778,0,0,0,0,0,0,,,,,,8,2.042222222,35.64082,-121.24200,,080113_,35.64093,-121.24027,,080113_,157,MID,All,13.3,11.7,55,3,65,71,4,16,,,0,1,10,1,5,NW,3,3,"CTD@ 8:37
jellies in the water",,FALSE
BLR0801133503,BLT04_13,BLR08011335,BL35,REF,,,,8:55:46,9:10:45,0.249722222,-1.500000477,0,0,0,0,-0.025000008,,,,,,8,1.97277777,35.63982,-121.24333,,080113_,35.63980,-121.24243,,080113_,82,MID,All,13.2,11.8,55.3,3,76,78,4,16,,,0,0,20,0,4,NW,5,3,"CTD@ 9:01
angler 3 out 1 1/2 min",,FALSE
BLR0801135101,BLT04_13,BLR08011351,BL51,REF,,,,9:23:37,9:38:37,0.25,0,0,0,0,0,0,,,,,,8,2,35.62712,-121.23485,,080113_,35.62690,-121.23373,,080113_,104,MID,All,,,55.5,2,96,93,4,16,,,0,1,7,0,5,NW,5,3,"CTD@ 9:28
secchi= 3m
jellies in the water- egg yolk",,FALSE
BLR0801135401,BLT04_13,BLR08011354,BL54,REF,,,,10:37:26,10:52:50,0.256666667,0,0,0,0,0,0,,,,,,9,2.31,35.62140,-121.22072,,080113_,35.62207,-121.21965,,080113_,122,GW,"NMC, JS, MID, DH",13.6,12,56,3,77,92,4,16,,,,,32,0,12.5,NW,5,3,"station 8= Ana
Sean= #3
#6 lost @surface
12 lost @surface
12 @ surface
floater
YTL floater
6 sided lost@ surface
CTD@ 10:55",,FALSE
BLR0801135403,BLT04_13,BLR08011354,BL54,REF,,,,11:27:15,11:43:16,0.266944444,0,0,0,0,0,0,,,,,,9,2.4025,35.62172,-121.22127,,080113_,35.62053,-121.21992,,080113_,180,GW,"NMC, MID, JS, DH",13.7,12.2,56.25,3,78,101,4,16,,,,,9,0,15,NW,5,3,"Secci: 3.  Angler 2 (A335) lost YTL over the rail, MID boned it.
#8 lost Blue@ surface
sided floating@ surface= re-descended
CTD: 11:45",,FALSE
